id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4696858,Student Hostel for 1 person_La Vue,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,380,30,335,2019-10-31,2.62,13,20,0,
4702937,Room near HKU - Sai Yun Pun  S4a,4584648,Ivy,,Central & Western,22.28721,114.14435,Private room,245,30,1,2023-03-31,0.04,351,365,0,
4703186,DELUXE LAN KWAI FONG room --- CENTRAL,4584648,Ivy,,Central & Western,22.28035,114.15638,Private room,180,29,0,,,351,364,0,
4712476,Sheung Wan - nxt to Western Market,4584648,Ivy,,Central & Western,22.28628,114.14906,Private room,180,29,0,,,351,364,0,
4712684,Nice Sheung Wan Room,4584648,Ivy,,Central & Western,22.28576,114.14928,Private room,206,30,0,,,351,365,0,
4724498,Student Hotel for 1 person_La Rouge,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,,30,287,2024-08-25,2.24,13,0,4,
4724533,170sqf Serviced suite room for short and long term,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,707,30,355,2024-04-12,2.78,13,293,0,
4724552,Serviced suite room for 1pax_short or long rent,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,400,3,381,2024-01-12,2.98,13,52,0,
4730498,The best apartment in Sai Ying Pun,24427956,Francis,,Central & Western,22.28693389892578,114.13623809814453,Entire home/apt,,4,99,2025-06-01,0.78,1,28,8,
4763087,JW Rm7 for 2 ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.1706,Private room,246,1,129,2024-12-27,1.02,11,364,1,
4797773,單身宿舍_La Bois,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,300,30,241,2019-11-13,1.90,13,39,0,
4798868,JW Rm6 for 2ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17053,Private room,267,1,68,2025-05-12,0.53,11,364,4,
4834521,MongKok Rm18 (3mins to subway) 2ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,81,2025-04-28,0.64,11,363,7,
4836761,1.4 Mixed Dorm with Pod Style Bed,23801931,Mj,,Kowloon City,22.31961,114.18659,Shared room,264,1,136,2025-06-01,1.07,5,361,11,
4841805,JW Rm3 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31986,114.17053,Private room,408,1,147,2025-05-05,1.16,11,365,20,
4849950,location location location,8320211,A J,,Central & Western,22.27776,114.15474,Entire home/apt,3000,7,0,,,1,87,0,
4852992,MongKok Rm16 (3min to subway) 2ppl [NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31986,114.17059,Private room,258,1,114,2025-05-27,0.89,11,353,11,
4856303,MongKok Rm20 (3mins to subway) 4ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17055,Private room,,1,63,2024-10-08,0.49,11,365,1,
4858735,Ruby hostel female,23376488,,,Yau Tsim Mong,22.30929,114.172,Shared room,173,1,201,2025-06-05,1.57,15,117,75,
4858902,Ruby hostel 鹿比 female,23376488,,,Yau Tsim Mong,22.308786392211914,114.17095184326172,Shared room,173,1,340,2025-06-05,2.67,15,48,81,
4866210,MongKok Rm21 (3mins to subway) 3ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31989,114.17053,Private room,516,1,95,2025-04-22,0.75,11,364,7,
4881223,JW Rm5 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31998,114.17056,Private room,379,1,112,2025-01-02,0.88,11,364,4,
4892293,MongKok Rm19 (3mins to subway) 3ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,300,1,105,2025-03-30,0.83,11,364,6,
4917693,WM DORM | Authentically HK (Monthly),634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Shared room,100,30,121,2024-05-07,0.95,6,363,0,
4959693,香港旺角女人街 近地铁口 温馨两大床4人房 干净舒适 交通便利美食环绕,24676635,娟娟,,Yau Tsim Mong,22.31705,114.17076,Entire home/apt,719,1,10,2025-02-01,0.10,4,364,1,
4959717,JW Twin Rm no.1 (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,295,1,74,2024-12-30,0.58,11,365,2,
5034364,2bd/1ba high floor Seaview apmt,23836269,Amika,,Central & Western,22.28058254338591,114.12445035505496,Entire home/apt,,5,4,2024-03-19,0.24,1,0,0,
5036625,SPECTACULAR Seaview NICE Room,15586744,Sven,,Sai Kung,22.29439,114.27338,Private room,600,28,52,2022-09-26,0.41,16,364,0,
5042965,SW07-Harbour View,23128629,Yu,,Central & Western,22.28822,114.14862,Entire home/apt,2500,2,211,2024-10-19,1.68,4,167,3,
5074403,Suite room for 1pax,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,718,30,227,2019-11-15,1.79,13,289,0,
5158962,Ruby hostel 鹿比 female,23376488,,,Yau Tsim Mong,22.30769,114.17203,Shared room,173,1,199,2025-06-04,1.59,15,148,73,
5159313,ruby hostel female,23376488,,,Yau Tsim Mong,22.3097,114.16992,Shared room,173,1,153,2025-06-05,1.24,15,135,55,
5163619,實惠家庭六人房,10625315,H.Z,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,9,2018-12-30,0.07,7,0,0,
5180563,家庭便利五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17062,Private room,,1,58,2024-10-27,0.46,7,0,1,
5207367,日租350元，最少租28晚。兩人房間上下層床。鄰近城市大學，近地铁站，交通便捷，整潔清靜，治安良好。,15955656,Ken,,Sham Shui Po,22.3333,114.16546,Entire home/apt,350,28,44,2024-02-21,0.37,2,263,0,
5208678,日租350元最少租28晚。兩人房間上下層床。鄰近香港城市大學近地鉄站，清靜整潔，交通便捷，治安良好。,15955656,Ken,,Sham Shui Po,22.33316,114.16513,Entire home/apt,350,28,26,2020-08-22,0.22,2,364,0,
5215294,"Fantastic 3BR Apt, central MK, 1 mins MTR, 8ppl",26936781,Wing,,Yau Tsim Mong,22.31255,114.17072,Entire home/apt,1291,3,224,2025-06-11,1.78,6,265,32,
5243206,溫馨家庭五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,,1,26,2024-04-18,0.22,7,0,0,
5254053,"1.5m Double bed ,cental MK  near MTR,8ppl",26936781,Wing,,Yau Tsim Mong,22.31805,114.17059,Entire home/apt,1205,3,159,2025-06-14,1.28,6,251,38,
5255754,"Unique, spacious & superbly located",1038014,Eyal,,Central & Western,22.28444,114.15101,Entire home/apt,,6,76,2022-09-11,0.61,1,0,0,
5271925,實惠便利四人房,10625315,H.Z,,Yau Tsim Mong,22.31979,114.17078,Entire home/apt,559,1,42,2024-11-18,0.34,7,90,2,
5347247,Deluxe  Studio Flat with Terrace,2376514,Sun-Ok,,Central & Western,22.28439,114.1488,Entire home/apt,1800,28,1,2015-03-29,0.01,3,363,0,
5365324,休閒房間,19614862,Falix,,Yau Tsim Mong,22.31837,114.17157,Private room,426,7,1,2017-10-05,0.01,6,361,0,
5379715,Open view studio at MTR exit Mid Levels West,27887443,Toby,,Central & Western,22.2852,114.14287,Entire home/apt,800,180,1,2015-04-16,0.01,2,353,0,
5464143,5號房@香港萬悅賓館 尖沙咀地鐵口/市中心 高級雙人大床房+獨立浴室,28140685,Angel,,Yau Tsim Mong,22.2973,114.17253,Private room,308,1,175,2025-05-14,1.42,18,90,23,
5465122,Room No.1 @HK WAN YUE HOTEL,28140685,Angel,,Yau Tsim Mong,22.29728,114.17249,Private room,229,1,271,2025-04-28,2.16,18,64,11,
5465183,3號@香港萬悅賓館尖沙咀地鐵口/市中心 高級雙人大床房+獨立浴室,28140685,Angel,,Yau Tsim Mong,22.29728,114.17253,Private room,229,1,58,2025-05-25,0.48,18,64,14,
5465211,No.6@ Wan Yue Guesthouse Superior King Room,28140685,Angel,,Yau Tsim Mong,22.29749,114.17259,Private room,,1,114,2024-12-07,0.97,18,0,3,
5484418,No.2@ Wan Yue Guesthouse Superior King Room,28140685,Angel,,Yau Tsim Mong,22.29747,114.1726,Private room,272,1,190,2025-06-01,1.54,18,42,25,
5491259,Beautiful flat in the heart of HK,24017815,Alex,,Central & Western,22.28295,114.15344,Entire home/apt,700,4,27,2023-07-25,0.22,1,41,0,
5678100,"Quiet 2BR, 6min CausewayBay MTR TimeSq, nr HKCEC",29005537,Andrea,,Wan Chai,22.27828,114.18758,Entire home/apt,1055,4,233,2025-05-06,1.87,4,305,31,
5697492,"Modern 2 BEDRM | HKDI,HKUST,Immigration,Hang Hau",15586744,Sven,,Sai Kung,22.30151,114.25075,Entire home/apt,1280,7,28,2025-06-17,0.25,16,316,4,
5762711,#601 Cozy Double room by Dego,22121523,Emilie,,Yau Tsim Mong,22.29964,114.17162,Private room,1000,28,0,,,1,364,0,
5874991,4人家庭房 /4people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.3207,114.17109,Private room,600,1,37,2024-08-18,0.32,18,361,1,
5875014,Double Bed Private Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.32076,114.17034,Private room,400,2,6,2016-09-21,0.06,18,364,0,
5936807,happy 3 person room歡樂三人房,9882100,利怡,,Yau Tsim Mong,22.31767,114.17032,Private room,579,2,12,2016-08-04,0.10,2,364,0,
5964537,802(Double RM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29758,114.17126,Private room,365,1,66,2024-02-14,0.53,7,364,0,
5971306,Single Room Private Bathroom 單人套房 (1),30098437,Dragon Hostel,,Yau Tsim Mong,22.31884,114.17007,Private room,215,14,19,2024-04-19,0.17,18,342,0,
5984246,"Queen Size bed, family 3 rooms apt, fit 8 ppl, MTR",26936781,Wing,,Yau Tsim Mong,22.31451,114.16877,Entire home/apt,1138,3,283,2025-06-19,2.28,6,271,29,
5992273,2 Min To MTR independent Double(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.31676,114.16959,Private room,285,1,335,2025-03-06,2.89,38,180,9,
6038067,Hop Inn - 4 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29684,114.17579,Shared room,292,1,13,2023-12-05,0.11,11,171,0,
6045117,"Happy Valley, Hong Kong",31373491,Maurice,,Wan Chai,22.26762,114.18575,Entire home/apt,1178,1,0,,,1,364,0,
6046605,L3 Inn (Tsim Sha Tsui Lock Road) - Double Bed,31381356,Wilson,,Yau Tsim Mong,22.29692,114.17044,Private room,228,2,108,2025-04-30,0.88,7,76,30,
6098189,"Fantastic and sweet 3 BRs 8pax,1 min mtr",26936781,Wing,,Yau Tsim Mong,22.317862906190065,114.16817003057228,Entire home/apt,1106,3,186,2025-06-16,1.57,6,259,35,
6171123,B3 Inn - Family Room 2 Beds for 3,31381356,Wilson,,Yau Tsim Mong,22.29685,114.17232,Entire home/apt,1800,30,38,2019-04-23,0.31,7,180,0,
6267528,B3 Temple st 2beds Private 5min MTR self-checkin,6110860,May,,Yau Tsim Mong,22.30762,114.16982,Private room,270,1,107,2025-06-01,0.88,10,276,32,
6348825,MongKok CBC ExquisiteTriple Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,451,1,255,2025-04-05,2.20,38,179,10,
6349168,Comfy Twin bed room- 2 Min to MTR,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,328,1,52,2020-11-14,0.45,38,184,0,
6349365,2 Min To MTR independent Quad Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,576,1,133,2025-03-25,1.14,38,178,12,
6409693,MongKok CBC Exquisite Double Room(Private Bathroom,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,295,1,230,2024-11-17,2.01,38,184,1,
6416090,Double Room,19614862,Falix,,Yau Tsim Mong,22.31793,114.16979,Private room,,7,3,2017-10-23,0.03,6,362,0,
6458947,Clean & cozy rm for 2 pax in Mong kok (Twin Room),31113999,Selena,,Yau Tsim Mong,22.31677,114.16959,Private room,294,1,153,2024-01-31,1.32,38,182,0,
6496401,SW06-courtyard view,23128629,Yu,,Central & Western,22.28808,114.14829,Entire home/apt,1975,2,200,2025-01-01,1.64,4,364,7,
6564083,SPK02-a hidden gem in old Kowloon 680 sqft,23128629,Yu,,Wong Tai Sin,22.33564,114.19696,Entire home/apt,2900,2,34,2025-05-04,0.32,4,299,5,
6581585,"MongKok CBC,2 mins to MTR,Private Twin room",31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,311,1,40,2025-05-29,0.35,38,179,6,
6739179,Cozy Double Private room with air-con Wi-Fi,6110860,May,,Yau Tsim Mong,22.30971,114.17144,Private room,241,1,84,2025-06-18,0.69,10,271,36,
6742072,B5 Temple St Private 2beds room 5min MTR selfie-in,6110860,May,,Yau Tsim Mong,22.30776,114.17137,Private room,299,1,197,2025-05-27,1.63,10,205,27,
6770407,"Single Rm@Inn Square, Jordan, TST#6",34642523,Inn Square,,Yau Tsim Mong,22.30699,114.16571,Entire home/apt,315,2,56,2025-05-02,0.46,10,0,1,
6771249,"Single Rm@Inn Square, Jordan, TST#2",34642523,Inn Square,,Yau Tsim Mong,22.30676,114.16686,Private room,236,28,53,2023-05-17,0.44,10,0,0,
6823609,旺角女人街旁，洁净五人房,35740627,Haiyang,,Yau Tsim Mong,22.31859,114.17121,Private room,615,1,11,2025-03-31,0.10,6,364,3,
6823719,旺角女人街旁， 舒适两人房,35740627,Haiyang,,Yau Tsim Mong,22.31639,114.16977,Private room,,1,25,2024-11-24,0.21,6,365,1,
6850615,Long-stay Wanchai 2-BR Flat- Airy & Charming,5308835,Louisa,,Wan Chai,22.27346,114.17567,Entire home/apt,1045,30,28,2025-03-28,0.24,1,126,2,
6856466,Studio J causeway bay,2767759,Alfred,,Wan Chai,22.27889,114.18472,Entire home/apt,490,90,1,2025-05-31,1,10,289,1,
6862749,3 months long term rental- unfurnished,32459735,Lora,,Wan Chai,22.28621,114.19222,Entire home/apt,,30,1,2018-06-24,0.01,1,0,0,
6865393,Downtown Mong Kok Mtr Lux. dec 4 beds 2 baths,4971086,,,Yau Tsim Mong,22.32206,114.17041,Entire home/apt,1337,2,382,2025-01-12,3.19,7,192,28,
6865394,Mid Town Mong Kok Mtr 4 beds+2 baths,4971086,,,Yau Tsim Mong,22.32218,114.17034,Entire home/apt,1071,2,238,2025-06-10,2.18,7,113,20,
6994176,"1 min MTR, safe and clean - 2",31947768,Nuts,,Yau Tsim Mong,22.30264,114.17313,Private room,338,28,144,2025-04-20,1.24,7,40,9,
7057013,Private Studio 9 mins MTR from Central,23134064,Dustin,,Yau Tsim Mong,22.32059,114.16137,Entire home/apt,310,28,1,2016-01-03,0.01,26,314,0,
7094585,"Soho Luxury Apt, All New Renos *1B",14861546,Tane Residence,,Central & Western,22.28428,114.15273,Entire home/apt,608,30,12,2023-02-03,0.10,124,364,0,
7117981,D1-Twin Bed Room with bathroom KamMunGuestHouse,37289493,Ken,,Yau Tsim Mong,22.31676,114.16967,Private room,416,1,107,2025-02-11,0.90,28,325,2,
7143094,23%off Studio near Subway LT3,10575316,Mark,,Central & Western,22.28877,114.14212,Entire home/apt,505,3,105,2025-05-25,0.87,4,163,15,
7143198,21B %off Studio near Subway WiFi1B,10575316,Mark,,Central & Western,22.28875,114.14375,Entire home/apt,260,3,32,2023-05-18,0.27,4,194,0,
7182089,1B flat+amazing roof at Star Street,9079679,Lisanne,,Wan Chai,22.27476,114.16849,Entire home/apt,873,8,52,2018-10-05,0.43,1,48,0,
7186750,B4-DoubleRoom &private bathroom Kam mun GuestHouse,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,,2,189,2025-03-26,1.59,28,314,14,
7186978,L3 Inn : Double Bed Room A,31381356,Wilson,,Yau Tsim Mong,22.29819,114.17233,Hotel room,,2,195,2025-05-24,1.66,7,83,30,
7207956,Penthouse studio with rooftop,37744496,Wendy,,Central & Western,22.281521,114.130225,Entire home/apt,1980,3,0,,,1,263,0,
7218421,Spacious flat with Roof Top WanChai,4948825,Juan Carlos,,Wan Chai,22.27499,114.17113,Entire home/apt,642,19,7,2025-05-01,0.06,1,22,4,
7218828,Fortune Inn Two beds Room 15 溫馨雙床房,37385532,,,Yau Tsim Mong,22.29715,114.17359,Private room,,1,48,2025-02-17,0.42,2,0,10,
7228030,listing_id: 7228030Family room 5 people/5people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.31923,114.17156,Private room,700,1,21,2024-08-30,0.18,18,360,1,
7265155,Cosy room in Sai Ying Pun heart of HK Female Only,38038089,Heather,,Central & Western,22.28823,114.14595,Private room,401,1,79,2025-04-19,0.93,1,116,7,
7375957,T2-Guest House-Triple Room with private bathroom,37289493,Ken,,Yau Tsim Mong,22.31684,114.16962,Private room,,2,165,2025-03-19,1.40,28,282,13,
7391438,D5-Standard Twin Bed Room with private bathroom,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,371,2,181,2025-05-09,1.53,28,282,26,
7391649,B2 DoubleBed Room with bathroom KamMunGuest house,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,,1,139,2025-04-07,1.16,28,323,16,
7441176,"1 MIN to MTR, clean and quiet",31947768,Nuts,,Yau Tsim Mong,22.30275,114.1712,Private room,219,28,93,2025-02-16,0.81,7,35,4,
7503281,Standard double-person room,35448674,Panda,,Yau Tsim Mong,22.31792,114.17132,Private room,350,1,50,2024-12-05,0.42,10,81,4,
7517247,THIS IS OUR ROOM 1/ 1號房/これは、私たちの部屋1,35448674,Panda,,Yau Tsim Mong,22.31818,114.17164,Private room,,1,26,2025-03-03,0.22,10,0,2,
7517361,THIS IS OUR ROOM 2/ 2號房/これは、私たちの部屋2,35448674,Panda,,Yau Tsim Mong,22.3179,114.17014,Private room,,1,121,2025-01-01,1.01,10,81,3,
7517438,THIS IS OUR ROOM 3/ 3號房/これは、私たちの部屋3,35448674,Panda,,Yau Tsim Mong,22.31829,114.17153,Private room,,1,36,2023-05-01,0.30,10,0,0,
7517470,THIS IS OUR ROOM 5/ 5號房/これは、私たちの部屋5,35448674,Panda,,Yau Tsim Mong,22.31766,114.16977,Private room,,1,65,2025-04-06,0.54,10,0,2,
7517501,THIS IS OUR ROOM 6/ 6號房/これは、私たちの部屋6,35448674,Panda,,Yau Tsim Mong,22.31959,114.1698,Private room,301,1,86,2024-12-07,0.71,10,81,3,
7517547,THIS IS OUR ROOM 7/ 7號房/これは、私たちの部屋7,35448674,Panda,,Yau Tsim Mong,22.31755,114.17092,Private room,,1,52,2025-01-02,0.43,10,0,2,
7534875,Hop Inn - Twin (bunk),2846792,Hop Inn,,Yau Tsim Mong,22.29699,114.17577,Private room,565,1,1,2023-01-09,0.03,11,144,0,
7534916,Hop Inn - Quad,2846792,Hop Inn,,Yau Tsim Mong,22.29669,114.17375,Private room,1008,1,4,2018-10-28,0.03,11,101,0,
7684573,A spacious quiet and cozy bamboo pad near Central,2779264,Julia,,Central & Western,22.28675,114.14766,Entire home/apt,928,5,41,2025-06-08,0.39,1,325,10,
7701968,listing_id: 7701968(5) The standard big bed room!listing_id: 7701968 listing_id: 7701968(Room 5) clean and tidy!,40376086,Mei,,Yau Tsim Mong,22.30508,114.17261,Private room,277,1,408,2025-06-13,3.40,9,63,39,
7743921,"(7) standard double room (Room 7). With street windows, two beds can be combined into a large bed",40376086,Mei,,Yau Tsim Mong,22.30671,114.17271,Private room,343,1,376,2025-05-31,3.14,9,74,50,
7760948,Private room near Airport and Metro,40809260,Inge,,Islands,22.287761313331252,113.94251516297352,Private room,298,1,2,2024-02-05,0.07,1,0,0,
7766571,One twin bed that is clean and comfortable!listing_id: 7766571 listing_id: 7766571(Number 2),40376086,Mei,,Yau Tsim Mong,22.30529,114.17091,Private room,236,1,386,2025-06-13,3.26,9,66,57,
7809941,標準大床房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,317,1,28,2024-08-04,0.24,7,5,2,
7812647,Cozy Room Right Next to HKU MTR,23134064,Dustin,,Central & Western,22.285,114.13492,Private room,253,28,3,2022-11-23,0.03,26,293,0,
7828921,Triple Room,38038584,Jim,,Yau Tsim Mong,22.3183,114.17118,Private room,297,10,63,2019-03-23,0.53,11,9,0,
7849295,Hop Inn - 6 Bed Private room,2846792,Hop Inn,,Yau Tsim Mong,22.297222,114.174828,Hotel room,,1,3,2017-08-29,0.03,11,0,0,
7922785,Female Dorm Bed#2@269 Hennessy Road,2767794,Check Inn HK,,Wan Chai,22.27825,114.17699,Shared room,186,1,81,2025-03-20,0.74,23,364,3,
7931794,"(3) 干、濕分開,溫馨雙人大床房間，床的尺寸是1.3x1.8米（double size)!",40376086,Mei,,Yau Tsim Mong,22.3047,114.17232,Entire home/apt,290,1,480,2025-06-05,4.02,9,74,60,
8143176,"Independent apartment, City One
Apartment",26845194,Carol,,Sha Tin,22.38425,114.20235,Private room,367,2,78,2024-09-23,0.66,1,318,2,
8244584,"太子地鐵站,大房間,連排大窗,Female only",42195207,Lisa,,Sham Shui Po,22.32642,114.16541,Private room,848,1,48,2019-04-14,0.43,2,364,0,
8263542,saikung village house,43574043,Jiawen,,Sai Kung,22.35541,114.24995,Private room,565,14,100,2023-07-08,0.84,3,365,0,
8492683,Triple Room（one double bed + one single bed ）,38038584,Jim,,Yau Tsim Mong,22.31852,114.17116,Private room,,30,30,2018-11-22,0.25,11,9,0,
8506914,"Soho Luxury Apt, All New Renos *1A",14861546,Tane Residence,,Central & Western,22.2828,114.15071,Entire home/apt,641,30,3,2015-11-04,0.03,124,307,0,
8541215,"(10)溫馨雙人 大床房(房號10)。有街窗,幹淨整齊!全新豪華裝修!",40376086,Mei,,Yau Tsim Mong,22.30685,114.17089,Private room,337,1,311,2025-06-16,2.64,9,111,43,
8566331,"2 Single Beds w/ Bath, near MTR, #5",45083648,,,Yau Tsim Mong,22.30922,114.17253,Private room,450,1,143,2025-05-02,1.21,6,360,4,
8572527,Quadruple Room(Double Beds),38038584,Jim,,Yau Tsim Mong,22.3183,114.17118,Private room,438,1,30,2017-12-30,0.26,11,8,0,
8577027,"2 Single Beds w/ Bath, near MTR, #6",45083648,,,Yau Tsim Mong,22.30913,114.17209,Private room,400,1,181,2025-01-03,1.54,6,325,2,
8577530,"2 Single Beds w/ Bath, near MTR, #4",45083648,,,Yau Tsim Mong,22.30958,114.17244,Private room,350,1,102,2025-05-05,0.86,6,294,3,
8577673,"2 Beds for 3 w/ Bath, near MTR, #1",45083648,,,Yau Tsim Mong,22.3093,114.17224,Private room,500,1,132,2025-05-04,1.12,6,365,13,
